# Source: Open Power System Data - Household Data, v2020-04-15
# Changes: cleaned & resampled by ULudo, 2025 - CC BY 4.0
unixtime,load,pv
1434293100,0.1340,0.0200
1434294000,0.1290,0.0210
1434294900,0.1000,0.0140
1434295800,0.0830,0.0000
1434296700,0.0800,0.0000
1434297600,0.0670,0.0000
1434298500,0.0800,0.0000
1434299400,0.0800,0.0000
1434300300,0.0980,0.0000
1434301200,0.3500,0.0000
1434302100,0.5300,0.0000
1434303000,0.1220,0.0000
1434303900,0.1300,0.0000
1434304800,0.1480,0.0000
1434305700,0.1570,0.0000
1434306600,0.2070,0.0000
1434307500,0.5460,0.0000
1434308400,0.2950,0.0000
1434309300,0.2070,0.0000
1434310200,0.1850,0.0000
1434311100,0.1920,0.0000
1434312000,0.1690,0.0000
1434312900,0.1510,0.0000
1434313800,0.1680,0.0000
1434314700,0.6750,0.0000
1434315600,0.7400,0.0000
1434316500,0.6950,0.0000
1434317400,0.3870,0.0000
1434318300,0.3260,0.0000
1434319200,0.0920,0.0000
1434320100,0.0730,0.0000
1434321000,0.0770,0.0000
1434321900,0.0800,0.0000
1434322800,0.0810,0.0000
1434323700,0.0790,0.0000
1434324600,0.0800,0.0000
1434325500,0.0800,0.0000
1434326400,0.0700,0.0000
1434327300,0.0730,0.0000
1434328200,0.0770,0.0000
1434329100,0.0630,0.0000
1434330000,0.0870,0.0000
1434330900,0.0830,0.0000
1434331800,0.0700,0.0000
1434332700,0.0770,0.0000
1434333600,0.0700,0.0000
1434334500,0.0730,0.0000
1434335400,0.0800,0.0000
1434336300,0.0770,0.0000
1434337200,0.0830,0.0000
1434338100,0.0770,0.0000
1434339000,0.0700,0.0000
1434339900,0.0800,0.0000
1434340800,0.0900,0.0060
1434341700,0.0800,0.0190
1434342600,0.0900,0.0320
1434343500,0.0700,0.0430
1434344400,0.1200,0.0700
1434345300,0.1100,0.0900
1434346200,0.0720,0.1010
1434347100,0.0880,0.0900
1434348000,0.1570,0.0780
1434348900,0.1780,0.1120
1434349800,0.1900,0.1150
1434350700,0.1150,0.1310
1434351600,0.1300,0.1640
1434352500,0.1180,0.1050
1434353400,0.1120,0.1350
1434354300,0.1200,0.1700
1434355200,0.1070,0.1860
1434356100,0.0900,0.2750
1434357000,0.0830,0.3530
1434357900,0.0630,0.4610
1434358800,0.0800,0.4850
1434359700,0.0850,0.5900
1434360600,0.0850,0.7460
1434361500,0.0900,0.5680
1434362400,0.0770,0.6280
1434363300,0.1600,1.4040
1434364200,0.1800,1.0320
1434365100,0.1100,1.6730
1434366000,0.0900,1.9070
1434366900,0.1200,1.9680
1434367800,0.1000,1.7500
1434368700,0.0900,1.5450
1434369600,0.1000,1.4320
1434370500,0.0800,1.0430
1434371400,0.1000,1.1800
1434372300,0.0900,0.8670
1434373200,0.0900,1.3400
1434374100,0.0900,1.2090
1434375000,0.0800,1.2090
1434375900,0.0850,0.9920
1434376800,0.0950,1.5100
1434377700,0.0800,1.3430
1434378600,0.1000,1.2110
1434379500,0.0900,1.0940
1434380400,0.0900,0.9840
1434381300,0.0850,0.8580
1434382200,0.0700,0.7340
1434383100,0.0850,0.6150
1434384000,0.0800,0.4980
1434384900,0.0800,0.4130
1434385800,0.0950,0.3100
1434386700,0.1050,0.1780
1434387600,0.1200,0.1070
1434388500,0.1050,0.0980
1434389400,0.1100,0.1110
1434390300,0.1250,0.1120
1434391200,0.1150,0.0890
1434392100,0.1250,0.0650
1434393000,0.1250,0.0430
1434393900,0.1000,0.0190
1434394800,0.1350,0.0000
1434395700,0.1400,0.0000
1434396600,0.1300,0.0000
1434397500,0.1500,0.0000
1434398400,0.1310,0.0000
1434399300,0.1440,0.0000
1434400200,0.1200,0.0000
1434401100,0.0800,0.0000
1434402000,0.0900,0.0000
1434402900,0.0800,0.0000
1434403800,0.0850,0.0000
1434404700,0.0900,0.0000
1434405600,0.0850,0.0000
1434406500,0.0750,0.0000
1434407400,0.0750,0.0000
1434408300,0.0750,0.0000
1434409200,0.0800,0.0000
1434410100,0.0800,0.0000
1434411000,0.0850,0.0000
1434411900,0.0850,0.0000
1434412800,0.0650,0.0000
1434413700,0.0800,0.0000
1434414600,0.0750,0.0000
1434415500,0.0700,0.0000
1434416400,0.0900,0.0000
1434417300,0.0850,0.0000
1434418200,0.0800,0.0000
1434419100,0.0800,0.0000
1434420000,0.0750,0.0000
1434420900,0.0700,0.0000
1434421800,0.0800,0.0000
1434422700,0.0800,0.0000
1434423600,0.0850,0.0000
1434424500,0.0900,0.0000
1434425400,0.0750,0.0000
1434426300,0.0850,0.0000
1434427200,0.1000,0.0370
1434428100,0.0750,0.0860
1434429000,0.0800,0.1490
1434429900,0.1000,0.1950
1434430800,0.0900,0.2190
1434431700,0.0800,0.3460
1434432600,0.1050,0.5350
1434433500,0.1050,0.4840
1434434400,0.0800,0.5160
1434435300,0.2250,0.6110
1434436200,0.4100,0.8240
1434437100,0.2500,1.0220
1434438000,0.4350,1.1190
1434438900,0.0850,1.1050
1434439800,0.1150,1.1270
1434440700,0.0900,0.9930
1434441600,0.1100,1.3240
1434442500,0.1400,1.5150
1434443400,0.1150,1.5800
1434444300,0.1050,1.6350
1434445200,0.1150,1.7350
1434446100,0.0950,1.7200
1434447000,0.2600,1.7410
1434447900,0.3400,1.7730
1434448800,0.3850,1.7810
1434449700,0.3050,1.8090
1434450600,0.1300,1.8060
1434451500,0.1100,1.8110
1434452400,0.1100,1.5680
1434453300,0.1000,1.7460
1434454200,0.0900,1.9520
1434455100,0.0950,1.4330
1434456000,0.0850,0.9960
1434456900,0.1000,1.8340
1434457800,0.1000,1.2850
1434458700,0.1000,0.5490
1434459600,0.0900,0.9120
1434460500,0.0900,0.7860
1434461400,0.0850,0.4780
1434462300,0.1050,0.6860
1434463200,0.1210,0.6090
1434464100,0.1050,0.0740
1434465000,0.0840,0.0610
1434465900,0.0800,0.0190
1434466800,0.1000,0.0220
1434467700,0.0900,0.0130
1434468600,0.0850,0.0000
1434469500,0.1000,0.0000
1434470400,0.0750,0.0000
1434471300,0.0750,0.0000
1434472200,0.0950,0.0000
1434473100,0.0800,0.0000
1434474000,0.0900,0.0000
1434474900,0.1050,0.0000
1434475800,0.1050,0.0000
1434476700,0.1100,0.0000
1434477600,0.1050,0.0000
1434478500,0.1250,0.0000
1434479400,0.1200,0.0000
1434480300,0.1200,0.0000
1434481200,0.1400,0.0000
1434482100,0.1700,0.0000
1434483000,0.1550,0.0000
1434483900,0.1550,0.0000
1434484800,0.1450,0.0000
1434485700,0.1450,0.0000
1434486600,0.3900,0.0000
1434487500,0.2150,0.0000
1434488400,0.1350,0.0000
1434489300,0.1350,0.0000
1434490200,0.0900,0.0000
1434491100,0.0800,0.0000
1434492000,0.0750,0.0000
1434492900,0.0800,0.0000
1434493800,0.0900,0.0000
1434494700,0.0800,0.0000
1434495600,0.0950,0.0000
1434496500,0.0750,0.0000
1434497400,0.0700,0.0000
1434498300,0.1100,0.0000
1434499200,0.1000,0.0000
1434500100,0.1150,0.0000
1434501000,0.0850,0.0000
1434501900,0.0850,0.0000
1434502800,0.0800,0.0000
1434503700,0.0650,0.0000
1434504600,0.0800,0.0000
1434505500,0.0800,0.0000
1434506400,0.0800,0.0000
1434507300,0.0950,0.0000
1434508200,0.0850,0.0000
1434509100,0.0800,0.0000
1434510000,0.0800,0.0000
1434510900,0.0700,0.0000
1434511800,0.0900,0.0000
1434512700,0.0950,0.0000
1434513600,0.0900,0.0060
1434514500,0.0800,0.0200
1434515400,0.0850,0.0310
1434516300,0.0900,0.0430
1434517200,0.0900,0.0700
1434518100,0.0900,0.0900
1434519000,0.0900,0.1020
1434519900,0.0800,0.0900
1434520800,0.1000,0.0780
1434521700,0.1150,0.1110
1434522600,0.0900,0.1150
1434523500,0.1050,0.1310
1434524400,0.1100,0.1640
1434525300,0.2900,0.1060
1434526200,0.1250,0.1340
1434527100,0.0950,0.1700
1434528000,0.0800,0.1860
1434528900,0.0800,0.2750
1434529800,0.0950,0.3540
1434530700,0.3350,0.4610
1434531600,0.2600,0.4840
1434532500,0.1000,0.5900
1434533400,0.1100,0.7460
1434534300,0.1050,0.5680
1434535200,0.0920,0.7480
1434536100,0.1080,1.8080
1434537000,0.1100,1.8070
1434537900,0.1100,1.8100
1434538800,0.1610,1.7180
1434539700,0.1450,1.8770
1434540600,0.1450,1.8780
1434541500,0.1450,1.8770
1434542400,0.1420,1.7850
1434543300,0.1120,1.7890
1434544200,0.1100,1.7700
1434545100,0.1000,1.3290
1434546000,0.1300,0.7360
1434546900,0.1070,0.8330
1434547800,0.1380,0.8920
1434548700,0.5150,1.1320
1434549600,0.1950,0.9680
1434550500,0.5200,0.9480
1434551400,0.1150,0.8580
1434552300,0.0970,0.8870
1434553200,0.1030,1.0490
1434554100,0.1000,0.8680
1434555000,0.1100,0.7520
1434555900,0.1280,0.5830
1434556800,0.0990,0.2840
1434557700,0.0950,0.2360
1434558600,0.1080,0.2810
1434559500,0.0900,0.2500
1434560400,0.1100,0.1910
1434561300,0.1000,0.1540
1434562200,0.0830,0.1230
1434563100,0.0800,0.1160
1434564000,0.0660,0.0840
1434564900,0.0830,0.0620
1434565800,0.0780,0.0390
1434566700,0.0820,0.0220
1434567600,0.0980,0.0030
1434568500,0.1000,0.0000
1434569400,0.1700,0.0000
1434570300,0.1880,0.0000
1434571200,0.1600,0.0000
1434572100,0.1220,0.0000
1434573000,0.1350,0.0000
1434573900,0.1150,0.0000
1434574800,0.1170,0.0000
1434575700,0.0930,0.0000
1434576600,0.0700,0.0000
1434577500,0.1000,0.0000
1434578400,0.0900,0.0000
1434579300,0.0800,0.0000
1434580200,0.0930,0.0000
1434581100,0.1070,0.0000
1434582000,0.0930,0.0000
1434582900,0.0760,0.0000
1434583800,0.0810,0.0000
1434584700,0.0930,0.0000
1434585600,0.0690,0.0000
1434586500,0.0780,0.0000
1434587400,0.0800,0.0000
1434588300,0.0630,0.0000
1434589200,0.0870,0.0000
1434590100,0.0800,0.0000
1434591000,0.0830,0.0000
1434591900,0.0790,0.0000
1434592800,0.0700,0.0000
1434593700,0.0800,0.0000
1434594600,0.0780,0.0000
1434595500,0.0730,0.0000
1434596400,0.0970,0.0000
1434597300,0.0800,0.0000
1434598200,0.0730,0.0000
1434599100,0.0870,0.0200
1434600000,0.1000,0.0450
1434600900,0.0730,0.0670
1434601800,0.1070,0.0990
1434602700,0.0900,0.1300
1434603600,0.0830,0.1710
1434604500,0.0970,0.2160
1434605400,0.1130,0.3280
1434606300,0.0870,0.3250
1434607200,0.0800,0.3250
1434608100,0.1020,0.2220
1434609000,0.0880,0.2390
1434609900,0.0720,0.3380
1434610800,0.0880,0.4520
1434611700,0.0700,0.4520
1434612600,0.0900,0.4490
1434613500,0.0800,0.5250
1434614400,0.0900,0.6520
1434615300,0.1100,0.5880
1434616200,0.0870,0.7350
1434617100,0.1120,0.7070
1434618000,0.1010,0.7740
1434618900,0.0900,0.3530
1434619800,0.1100,0.4310
1434620700,0.1100,0.4440
1434621600,0.1100,0.8220
1434622500,0.1100,0.9480
1434623400,0.1350,0.6060
1434624300,0.2340,0.3560
1434625200,0.1640,0.2360
1434626100,0.1070,0.2800
1434627000,0.1300,0.2310
1434627900,0.0990,0.2140
1434628800,0.0830,0.2690
1434629700,0.0980,0.2520
1434630600,0.0870,0.2260
1434631500,0.1130,0.3230
1434632400,0.1000,0.3400
1434633300,0.0800,0.3560
1434634200,0.1100,0.3450
1434635100,0.0820,0.4590
1434636000,0.1080,0.2750
1434636900,0.1100,0.3930
1434637800,0.1000,0.6370
1434638700,0.1200,0.5030
1434639600,0.1170,0.4590
1434640500,0.1230,0.5700
1434641400,0.1270,0.5140
1434642300,0.1230,0.2090
1434643200,0.1000,0.1950
1434644100,0.1380,0.3120
1434645000,0.1590,0.2390
1434645900,0.0930,0.1960
1434646800,0.0970,0.0950
1434647700,0.1030,0.0300
1434648600,0.0800,0.0490
1434649500,0.0800,0.0700
1434650400,0.0820,0.0590
1434651300,0.0880,0.0330
1434652200,0.0800,0.0000
1434653100,0.1200,0.0000
1434654000,0.0800,0.0000
1434654900,0.0800,0.0000
1434655800,0.0830,0.0000
1434656700,0.0770,0.0000
1434657600,0.1100,0.0000
1434658500,0.1670,0.0000
1434659400,0.1310,0.0000
1434660300,0.1490,0.0000
1434661200,0.1380,0.0000
1434662100,0.0970,0.0000
1434663000,0.0910,0.0000
1434663900,0.0870,0.0000
1434664800,0.0720,0.0000
1434665700,0.0810,0.0000
1434666600,0.0840,0.0000
1434667500,0.0830,0.0000
1434668400,0.0900,0.0000
1434669300,0.0900,0.0000
1434670200,0.0720,0.0000
1434671100,0.0810,0.0000
1434672000,0.0800,0.0000
1434672900,0.0760,0.0000
1434673800,0.0910,0.0000
1434674700,0.0800,0.0000
1434675600,0.0790,0.0000
1434676500,0.0810,0.0000
1434677400,0.0700,0.0000
1434678300,0.0800,0.0000
1434679200,0.0800,0.0000
1434680100,0.0830,0.0000
1434681000,0.0890,0.0000
1434681900,0.0800,0.0000
1434682800,0.0780,0.0000
1434683700,0.0730,0.0000
1434684600,0.0790,0.0000
1434685500,0.0950,0.0120
1434686400,0.1120,0.0250
1434687300,0.0830,0.0610
1434688200,0.0860,0.1140
1434689100,0.1020,0.1710
1434690000,0.0830,0.2090
1434690900,0.0870,0.2100
1434691800,0.1200,0.2900
1434692700,0.0900,0.2950
1434693600,0.0870,0.2050
1434694500,0.1410,0.2350
1434695400,0.1560,0.3520
1434696300,0.2280,0.3180
1434697200,0.4280,0.6170
1434698100,0.1480,0.7840
1434699000,0.6350,0.8170
1434699900,0.5820,0.5910
1434700800,0.8000,0.5490
1434701700,0.4720,0.7320
1434702600,0.4110,1.4590
1434703500,0.5340,1.7840
1434704400,0.6050,1.7600
1434705300,0.3430,1.8250
1434706200,0.6770,1.6190
1434707100,0.6550,1.5650
1434708000,0.3650,1.0290
1434708900,0.7800,1.5750
1434709800,0.7480,1.5660
1434710700,0.4980,1.3210
1434711600,0.3740,0.6720
1434712500,0.1510,0.6260
1434713400,0.1390,0.7840
1434714300,0.1130,0.8660
1434715200,0.1580,0.4510
1434716100,0.1210,0.3730
1434717000,0.1110,0.8580
1434717900,0.1170,0.4950
1434718800,0.1230,0.6870
1434719700,0.1200,1.1040
1434720600,0.1070,1.4650
1434721500,0.1200,1.3130
1434722400,0.1230,0.9230
1434723300,0.1170,1.0020
1434724200,0.1230,0.5890
1434725100,0.1270,0.4430
1434726000,0.1130,0.4550
1434726900,0.1400,0.4640
1434727800,0.1170,0.4930
1434728700,0.1130,0.5520
1434729600,0.1370,0.4400
1434730500,0.1130,0.3340
1434731400,0.1200,0.3040
1434732300,0.1070,0.2440
1434733200,0.1230,0.1760
1434734100,0.0900,0.1410
1434735000,0.0800,0.0840
1434735900,0.1200,0.0390
1434736800,0.1100,0.0330
1434737700,0.0900,0.0190
1434738600,0.1300,0.0120
1434739500,0.1000,0.0000
1434740400,0.1320,0.0000
1434741300,0.1330,0.0000
1434742200,0.1500,0.0000
1434743100,0.1550,0.0000
1434744000,0.1270,0.0000
1434744900,0.1480,0.0000
1434745800,0.2620,0.0000
1434746700,0.1130,0.0000
1434747600,0.1350,0.0000
1434748500,0.1180,0.0000
1434749400,0.0970,0.0000
1434750300,0.1080,0.0000
1434751200,0.1120,0.0000
1434752100,0.0730,0.0000
1434753000,0.0970,0.0000
1434753900,0.0900,0.0000
1434754800,0.0930,0.0000
1434755700,0.0870,0.0000
1434756600,0.0720,0.0000
1434757500,0.0910,0.0000
1434758400,0.0800,0.0000
1434759300,0.0890,0.0000
1434760200,0.0980,0.0000
1434761100,0.0800,0.0000
1434762000,0.0900,0.0000
1434762900,0.0800,0.0000
1434763800,0.0820,0.0000
1434764700,0.1080,0.0000
1434765600,0.1000,0.0000
1434766500,0.0920,0.0000
1434767400,0.0880,0.0000
1434768300,0.0720,0.0000
1434769200,0.0900,0.0000
1434770100,0.0880,0.0000
1434771000,0.0800,0.0000
1434771900,0.1100,0.0000
1434772800,0.1100,0.0000
1434773700,0.0970,0.0060
1434774600,0.1030,0.0140
1434775500,0.0880,0.0110
1434776400,0.1040,0.0260
1434777300,0.0880,0.0500
1434778200,0.1770,0.0310
1434779100,0.1530,0.0560
1434780000,0.1900,0.1420
1434780900,0.4820,0.4210
1434781800,0.2410,0.3230
1434782700,0.5440,0.2050
1434783600,0.1130,0.3460
1434784500,0.0830,0.2530
1434785400,0.0900,0.4360
1434786300,0.0970,1.1050
1434787200,0.1000,1.3710
1434788100,0.1200,0.4340
1434789000,0.1280,0.5260
1434789900,0.1850,0.7950
1434790800,0.1460,0.7100
1434791700,0.1580,0.4690
1434792600,0.1230,0.3450
1434793500,0.1170,0.2670
1434794400,0.1050,0.3670
1434795300,0.1180,1.4030
1434796200,0.1000,0.4180
1434797100,0.1370,1.2060
1434798000,0.1800,1.4410
1434798900,0.1430,0.7330
1434799800,0.1200,0.9410
1434800700,0.1650,0.4850
1434801600,0.1150,0.4690
1434802500,0.1170,0.5860
1434803400,0.1030,0.8990
1434804300,0.1200,0.7920
1434805200,0.1170,0.4690
1434806100,0.1030,0.9330
1434807000,0.1470,0.3220
1434807900,0.1400,0.6440
1434808800,0.1500,0.4480
1434809700,0.1330,0.3450
1434810600,0.1020,0.2120
1434811500,0.0980,0.1790
1434812400,0.0890,0.4810
1434813300,0.1180,0.5180
1434814200,0.1030,0.4680
1434815100,0.0900,0.1250
1434816000,0.1200,0.1570
1434816900,0.2970,0.0440
1434817800,0.4430,0.0490
1434818700,0.1300,0.2140
1434819600,0.1370,0.1530
1434820500,0.5580,0.1010
1434821400,0.3750,0.1020
1434822300,0.1200,0.1090
1434823200,0.1270,0.0620
1434824100,0.1530,0.0330
1434825000,0.1370,0.0080
1434825900,0.1630,0.0120
1434826800,0.1650,0.0000
1434827700,0.1620,0.0000
1434828600,0.1510,0.0000
1434829500,0.1940,0.0000
1434830400,0.1450,0.0000
1434831300,0.1400,0.0000
1434832200,0.1330,0.0000
1434833100,0.1200,0.0000
1434834000,0.1300,0.0000
1434834900,0.1470,0.0000
1434835800,0.1530,0.0000
1434836700,0.1100,0.0000
1434837600,0.0730,0.0000
1434838500,0.1090,0.0000
1434839400,0.0880,0.0000
1434840300,0.0800,0.0000
1434841200,0.0920,0.0000
1434842100,0.0880,0.0000
1434843000,0.0920,0.0000
1434843900,0.0880,0.0000
1434844800,0.0800,0.0000
1434845700,0.0820,0.0000
1434846600,0.0980,0.0000
1434847500,0.0800,0.0000
1434848400,0.0930,0.0000
1434849300,0.0850,0.0000
1434850200,0.0740,0.0000
1434851100,0.0880,0.0000
1434852000,0.0800,0.0000
1434852900,0.0900,0.0000
1434853800,0.1000,0.0000
1434854700,0.0800,0.0000
1434855600,0.0900,0.0000
1434856500,0.0900,0.0000
1434857400,0.0700,0.0000
1434858300,0.0970,0.0000
1434859200,0.1300,0.0000
1434860100,0.0960,0.0000
1434861000,0.1270,0.0110
1434861900,0.0900,0.0170
1434862800,0.1100,0.0280
1434863700,0.1000,0.0420
1434864600,0.0970,0.0650
1434865500,0.1030,0.0920
1434866400,0.1040,0.0990
1434867300,0.1260,0.1470
1434868200,0.1830,0.1510
1434869100,0.1270,0.2510
1434870000,0.0830,0.1960
1434870900,0.1140,0.2390
1434871800,0.3050,0.2220
1434872700,0.7930,0.1680
1434873600,0.3850,0.2390
1434874500,0.2800,0.2390
1434875400,0.3070,0.3120
1434876300,0.3680,0.2150
1434877200,0.7900,0.1390
1434878100,0.4750,0.1090
1434879000,0.3200,0.1770
1434879900,0.3020,0.1740
1434880800,0.3080,0.1740
1434881700,0.3000,0.1740
1434882600,0.2850,0.2030
1434883500,0.1900,0.2980
1434884400,0.1550,0.3290
1434885300,0.1000,0.3600
1434886200,0.5320,0.4940
1434887100,0.8400,0.4270
1434888000,0.6680,0.3990
1434888900,0.4530,0.8010
1434889800,0.1470,0.8840
1434890700,0.1300,0.8020
1434891600,0.1180,1.4740
1434892500,0.1620,1.5110
1434893400,0.1280,1.3860
1434894300,0.1120,1.1510
1434895200,0.1200,0.8530
1434896100,0.1070,1.2530
1434897000,0.1030,1.4290
1434897900,0.1200,0.6700
1434898800,0.1080,0.6140
1434899700,0.1200,0.5970
1434900600,0.1190,0.7170
1434901500,0.3380,0.5710
1434902400,0.4850,0.5350
1434903300,0.1300,0.3350
1434904200,0.1450,0.2370
1434905100,0.1350,0.2780
1434906000,0.1170,0.2500
1434906900,0.1160,0.2020
1434907800,0.0870,0.1730
1434908700,0.4070,0.0730
1434909600,0.2430,0.0590
1434910500,0.4220,0.0620
1434911400,0.2580,0.0140
1434912300,0.1100,0.0000
1434913200,0.1000,0.0000
1434914100,0.1300,0.0000
1434915000,0.1470,0.0000
1434915900,0.1600,0.0000
1434916800,0.1700,0.0000
1434917700,0.1300,0.0000
1434918600,0.1330,0.0000
1434919500,0.1350,0.0000
1434920400,0.1450,0.0000
1434921300,0.1600,0.0000
1434922200,0.1270,0.0000
1434923100,0.1060,0.0000
1434924000,0.1140,0.0000
1434924900,0.1330,0.0000
1434925800,0.1120,0.0000
1434926700,0.0780,0.0000
1434927600,0.0820,0.0000
1434928500,0.0900,0.0000
1434929400,0.0700,0.0000
1434930300,0.0810,0.0000
1434931200,0.0670,0.0000
1434932100,0.0800,0.0000
1434933000,0.0800,0.0000
1434933900,0.0800,0.0000
1434934800,0.0900,0.0000
1434935700,0.0700,0.0000
1434936600,0.0730,0.0000
1434937500,0.0790,0.0000
1434938400,0.0700,0.0000
1434939300,0.0880,0.0000
1434940200,0.0880,0.0000
1434941100,0.0740,0.0000
1434942000,0.0880,0.0000
1434942900,0.0700,0.0000
1434943800,0.0720,0.0000
1434944700,0.0950,0.0070
1434945600,0.1130,0.0380
1434946500,0.0900,0.0890
1434947400,0.0900,0.1190
1434948300,0.0900,0.1860
1434949200,0.0930,0.2130
1434950100,0.0770,0.2970
1434951000,0.0800,0.4330
1434951900,0.0900,0.5130
1434952800,0.1450,0.4300
1434953700,0.1520,0.5980
1434954600,0.0900,0.6170
1434955500,0.1230,0.6920
1434956400,0.1400,0.9840
1434957300,0.1100,1.1760
1434958200,0.1200,1.1890
1434959100,0.1180,1.1690
1434960000,0.1020,1.2330
1434960900,0.1000,1.3760
1434961800,0.1000,1.5350
1434962700,0.1000,1.2760
1434963600,0.1070,1.1790
1434964500,0.1030,1.4140
1434965400,0.1200,1.4100
1434966300,0.0900,1.6940
1434967200,0.1020,1.6040
1434968100,0.1180,1.7450
1434969000,0.2130,1.7530
1434969900,0.1510,1.1090
1434970800,0.1360,0.4580
1434971700,0.1100,0.6930
1434972600,0.1650,0.3400
1434973500,0.1050,0.3540
1434974400,0.1100,0.2380
1434975300,0.0890,0.2220
1434976200,0.0940,0.3210
1434977100,0.0970,0.3260
1434978000,0.0700,0.2180
1434978900,0.0830,0.2780
1434979800,0.0770,0.3230
1434980700,0.0720,0.2790
1434981600,0.0980,0.2100
1434982500,0.0830,0.2390
1434983400,0.0870,0.2220
1434984300,0.0700,0.2550
1434985200,0.0820,0.2730
1434986100,0.0980,0.2580
1434987000,0.0720,0.1850
1434987900,0.0980,0.1600
1434988800,0.0800,0.1770
1434989700,0.0930,0.2390
1434990600,0.0870,0.1850
1434991500,0.0720,0.1800
1434992400,0.1080,0.1430
1434993300,0.1170,0.0900
1434994200,0.1200,0.1010
1434995100,0.1230,0.0790
1434996000,0.1000,0.0810
1434996900,0.1200,0.0330
1434997800,0.1380,0.0120
1434998700,0.1090,0.0000
1434999600,0.1230,0.0000
1435000500,0.1200,0.0000
1435001400,0.1170,0.0000
1435002300,0.1630,0.0000
1435003200,0.1000,0.0000
1435004100,0.0920,0.0000
1435005000,0.0780,0.0000
1435005900,0.1400,0.0000
1435006800,0.1300,0.0000
1435007700,0.1100,0.0000
1435008600,0.1100,0.0000
1435009500,0.1880,0.0000
1435010400,0.1140,0.0000
1435011300,0.0800,0.0000
1435012200,0.1150,0.0000
1435013100,0.0850,0.0000
1435014000,0.0880,0.0000
1435014900,0.0700,0.0000
1435015800,0.0800,0.0000
1435016700,0.0700,0.0000
1435017600,0.0820,0.0000
1435018500,0.0880,0.0000
1435019400,0.0820,0.0000
1435020300,0.0880,0.0000
1435021200,0.0700,0.0000
1435022100,0.0800,0.0000
1435023000,0.0800,0.0000
1435023900,0.0700,0.0000
1435024800,0.0930,0.0000
1435025700,0.0870,0.0000
1435026600,0.0720,0.0000
1435027500,0.0880,0.0000
1435028400,0.0700,0.0000
1435029300,0.0820,0.0000
1435030200,0.1260,0.0000
1435031100,0.0990,0.0000
1435032000,0.1160,0.0160
1435032900,0.0940,0.0390
1435033800,0.0950,0.0600
1435034700,0.0880,0.1360
1435035600,0.1000,0.1790
1435036500,0.1520,0.1320
1435037400,0.0980,0.2580
1435038300,0.0900,0.5240
1435039200,0.0900,0.5220
1435040100,0.0800,0.5630
1435041000,0.0820,0.3090
1435041900,0.0980,0.9590
1435042800,0.1070,0.8150
1435043700,0.1230,0.8600
1435044600,0.1180,1.0520
1435045500,0.1020,0.9090
1435046400,0.1100,0.6810
1435047300,0.1000,1.7040
1435048200,0.1170,1.4850
1435049100,0.1110,1.7490
1435050000,0.1120,1.5260
1435050900,0.3700,1.7070
1435051800,0.1880,1.1670
1435052700,0.4400,1.9950
1435053600,0.3190,0.9610
1435054500,0.1300,0.7070
1435055400,0.1130,0.7270
1435056300,0.1470,0.8010
1435057200,0.1030,0.8100
1435058100,0.1100,1.1950
1435059000,0.1100,1.2880
1435059900,0.1850,0.7410
1435060800,0.2950,0.5250
1435061700,0.2150,0.3490
1435062600,0.1750,0.5160
1435063500,0.5050,1.2560
1435064400,0.2050,0.8340
1435065300,0.5450,1.7570
1435066200,0.1350,0.5640
1435067100,0.1400,0.2360
1435068000,0.1280,0.1860
1435068900,0.1490,0.0960
1435069800,0.1230,0.1580
1435070700,0.1200,0.3600
1435071600,0.1270,0.3090
1435072500,0.1030,0.4000
1435073400,0.1200,0.4740
1435074300,0.1000,0.3430
1435075200,0.1000,0.2660
1435076100,0.1900,0.2780
1435077000,0.2070,0.3290
1435077900,0.1230,0.2520
1435078800,0.0920,0.2110
1435079700,0.2000,0.2130
1435080600,0.1850,0.1540
1435081500,0.1780,0.0620
1435082400,0.2220,0.0310
1435083300,0.2030,0.0300
1435084200,0.1070,0.0110
1435085100,0.1500,0.0120
1435086000,0.1230,0.0000
1435086900,0.1250,0.0000
1435087800,0.1530,0.0000
1435088700,0.1590,0.0000
1435089600,0.1480,0.0000
1435090500,0.1050,0.0000
1435091400,0.1100,0.0000
1435092300,0.0800,0.0000
1435093200,0.1200,0.0000
1435094100,0.0970,0.0000
1435095000,0.0950,0.0000
1435095900,0.0800,0.0000
1435096800,0.0700,0.0000
1435097700,0.0880,0.0000
1435098600,0.1200,0.0000
1435099500,0.0820,0.0000
1435100400,0.0880,0.0000
1435101300,0.0700,0.0000
1435102200,0.0720,0.0000
1435103100,0.0880,0.0000
1435104000,0.0900,0.0000
1435104900,0.0900,0.0000
1435105800,0.0700,0.0000
1435106700,0.0800,0.0000
1435107600,0.0790,0.0000
1435108500,0.0810,0.0000
1435109400,0.0930,0.0000
1435110300,0.0760,0.0000
1435111200,0.0730,0.0000
1435112100,0.0880,0.0000
1435113000,0.0630,0.0000
1435113900,0.0970,0.0000
1435114800,0.0900,0.0000
1435115700,0.0720,0.0000
1435116600,0.0800,0.0000
1435117500,0.0850,0.0060
1435118400,0.1150,0.0220
1435119300,0.1050,0.0300
1435120200,0.1030,0.0490
1435121100,0.0900,0.1240
1435122000,0.1000,0.1710
1435122900,0.1220,0.2340
1435123800,0.0880,0.2950
1435124700,0.0720,0.4230
1435125600,0.1080,0.5770
1435126500,0.1000,0.8250
1435127400,0.0990,0.9520
