# Source: Open Power System Data - Household Data, v2020-04-15
# Changes: cleaned & resampled by ULudo, 2025 - CC BY 4.0
unixtime,load,pv
1470300300,0.0000,0.6920
1470301200,0.0000,0.6480
1470302100,0.0000,0.6520
1470303000,0.0000,0.7230
1470303900,0.0000,0.7470
1470304800,0.0000,0.7530
1470305700,0.0000,0.7600
1470306600,0.0000,0.7690
1470307500,0.0000,0.7810
1470308400,0.0250,0.7820
1470309300,0.0440,0.7700
1470310200,0.0000,0.7550
1470311100,0.0000,0.7230
1470312000,0.0000,0.7220
1470312900,0.0000,0.6730
1470313800,0.0000,0.6340
1470314700,0.0000,0.6600
1470315600,0.0000,0.6580
1470316500,0.0090,0.5280
1470317400,0.0000,0.7020
1470318300,0.0000,0.6720
1470319200,0.0000,0.3930
1470320100,0.0000,0.3930
1470321000,0.0000,0.2400
1470321900,0.0000,0.1920
1470322800,0.1660,0.0970
1470323700,0.1380,0.0700
1470324600,0.6170,0.0730
1470325500,0.5480,0.0970
1470326400,0.1330,0.0630
1470327300,0.0100,0.0980
1470328200,0.0140,0.0670
1470329100,0.0880,0.0220
1470330000,0.0820,0.0170
1470330900,0.0680,0.0000
1470331800,0.0610,0.0030
1470332700,0.0810,0.0090
1470333600,0.1200,0.0000
1470334500,0.1370,0.0000
1470335400,0.1640,0.0000
1470336300,0.1540,0.0000
1470337200,0.5830,0.0000
1470338100,0.6500,0.0000
1470339000,0.4850,0.0000
1470339900,0.3950,0.0000
1470340800,0.2750,0.0000
1470341700,0.1700,0.0000
1470342600,0.1500,0.0000
1470343500,0.4880,0.0000
1470344400,0.3770,0.0000
1470345300,0.3370,0.0000
1470346200,0.4350,0.0000
1470347100,0.7200,0.0000
1470348000,0.4710,0.0000
1470348900,0.4120,0.0000
1470349800,0.2900,0.0000
1470350700,0.1500,0.0000
1470351600,0.1300,0.0000
1470352500,0.1270,0.0000
1470353400,0.1210,0.0000
1470354300,0.1120,0.0000
1470355200,0.1270,0.0000
1470356100,0.1300,0.0000
1470357000,0.0800,0.0000
1470357900,0.0680,0.0000
1470358800,0.0390,0.0000
1470359700,0.0410,0.0000
1470360600,0.0490,0.0000
1470361500,0.0510,0.0000
1470362400,0.0700,0.0000
1470363300,0.0700,0.0000
1470364200,0.0400,0.0000
1470365100,0.0380,0.0000
1470366000,0.0420,0.0000
1470366900,0.0500,0.0000
1470367800,0.0710,0.0000
1470368700,0.0680,0.0000
1470369600,0.0510,0.0000
1470370500,0.0390,0.0000
1470371400,0.0380,0.0000
1470372300,0.0300,0.0100
1470373200,0.0950,0.0100
1470374100,0.0870,0.0090
1470375000,0.0510,0.0100
1470375900,0.0410,0.0200
1470376800,0.0690,0.0120
1470377700,0.2490,0.0190
1470378600,0.0440,0.0200
1470379500,0.0970,0.0220
1470380400,0.0170,0.0410
1470381300,0.0000,0.0580
1470382200,0.0000,0.1070
1470383100,0.0000,0.1390
1470384000,0.0000,0.1570
1470384900,0.0000,0.1150
1470385800,0.0000,0.1880
1470386700,0.0000,0.1390
1470387600,0.0000,0.1310
1470388500,0.0000,0.1500
1470389400,0.0000,0.1390
1470390300,0.0000,0.1510
1470391200,0.1150,0.1500
1470392100,0.1450,0.1720
1470393000,0.0550,0.2130
1470393900,0.0490,0.2170
1470394800,0.0680,0.1680
1470395700,0.0090,0.1720
1470396600,0.0100,0.1470
1470397500,0.0640,0.2190
1470398400,0.0160,0.2770
1470399300,0.0000,0.2790
1470400200,0.0020,0.1860
1470401100,0.0080,0.1520
1470402000,0.0000,0.1830
1470402900,0.0000,0.2970
1470403800,0.0000,0.3810
1470404700,0.1410,0.3890
1470405600,0.0730,0.3460
1470406500,0.1000,0.2470
1470407400,0.1130,0.1950
1470408300,0.0920,0.0900
1470409200,0.0000,0.2150
1470410100,0.0000,0.2250
1470411000,0.0000,0.2570
1470411900,0.0000,0.4000
1470412800,0.0000,0.2230
1470413700,0.0000,0.1720
1470414600,0.2530,0.1650
1470415500,0.3980,0.0800
1470416400,0.0120,0.1170
1470417300,0.0530,0.0510
1470418200,0.0810,0.0270
1470419100,0.1740,0.0020
1470420000,0.1670,0.0190
1470420900,0.1400,0.0120
1470421800,0.1500,0.0080
1470422700,0.1280,0.0000
1470423600,0.0900,0.0000
1470424500,0.1410,0.0000
1470425400,0.1510,0.0000
1470426300,0.1280,0.0000
1470427200,0.1190,0.0000
1470428100,0.1100,0.0000
1470429000,0.0910,0.0000
1470429900,0.1000,0.0000
1470430800,0.0990,0.0000
1470431700,0.1150,0.0000
1470432600,0.2080,0.0000
1470433500,0.1800,0.0000
1470434400,0.1350,0.0000
1470435300,0.1950,0.0000
1470436200,0.1700,0.0000
1470437100,0.1670,0.0000
1470438000,0.1200,0.0000
1470438900,0.0980,0.0000
1470439800,0.0810,0.0000
1470440700,0.0710,0.0000
1470441600,0.1010,0.0000
1470442500,0.1000,0.0000
1470443400,0.0770,0.0000
1470444300,0.0830,0.0000
1470445200,0.0900,0.0000
1470446100,0.0870,0.0000
1470447000,0.1020,0.0000
1470447900,0.0700,0.0000
1470448800,0.0580,0.0000
1470449700,0.0390,0.0000
1470450600,0.0410,0.0000
1470451500,0.0300,0.0000
1470452400,0.0700,0.0000
1470453300,0.0800,0.0000
1470454200,0.0610,0.0000
1470455100,0.0390,0.0000
1470456000,0.0390,0.0000
1470456900,0.0290,0.0100
1470457800,0.0220,0.0090
1470458700,0.0170,0.0420
1470459600,0.0000,0.0730
1470460500,0.0000,0.1110
1470461400,0.0000,0.2090
1470462300,0.0000,0.2700
1470463200,0.0000,0.2450
1470464100,0.0000,0.2700
1470465000,0.0000,0.3050
1470465900,0.0000,0.3570
1470466800,0.0000,0.3590
1470467700,0.0000,0.3220
1470468600,0.0530,0.3770
1470469500,0.0780,0.4760
1470470400,0.0000,0.5610
1470471300,0.0000,0.5660
1470472200,0.0000,0.6550
1470473100,0.0090,0.6680
1470474000,0.0100,0.6420
1470474900,0.0000,0.7500
1470475800,0.0000,0.7170
1470476700,0.0000,0.7010
1470477600,0.0000,0.8060
1470478500,0.2620,0.3590
1470479400,0.0970,0.4350
1470480300,0.0000,0.8760
1470481200,0.0000,0.8520
1470482100,0.0000,0.8370
1470483000,0.0000,0.8420
1470483900,0.0000,0.7650
1470484800,0.0000,0.7700
1470485700,0.0000,0.7690
1470486600,0.0000,0.7610
1470487500,0.0000,0.7480
1470488400,0.0000,0.7220
1470489300,0.0000,0.7170
1470490200,0.0120,0.7100
1470491100,0.0000,0.6770
1470492000,0.0000,0.6410
1470492900,0.0000,0.6200
1470493800,0.0100,0.5950
1470494700,0.0190,0.5490
1470495600,0.1510,0.4320
1470496500,0.0100,0.5610
1470497400,0.0000,0.2280
1470498300,0.0000,0.2000
1470499200,0.0000,0.1270
1470500100,0.0090,0.0770
1470501000,0.0420,0.0320
1470501900,0.0830,0.0170
1470502800,0.0480,0.0090
1470503700,0.0530,0.0030
1470504600,0.0590,0.0070
1470505500,0.1110,0.0000
1470506400,0.4240,0.0000
1470507300,0.9610,0.0000
1470508200,0.4520,0.0000
1470509100,0.2000,0.0000
1470510000,0.2200,0.0000
1470510900,0.2800,0.0000
1470511800,0.2720,0.0000
1470512700,0.2880,0.0000
1470513600,0.3200,0.0000
1470514500,0.1850,0.0000
1470515400,0.4300,0.0000
1470516300,0.6680,0.0000
1470517200,0.4690,0.0000
1470518100,0.4730,0.0000
1470519000,0.7420,0.0000
1470519900,0.5170,0.0000
1470520800,0.3880,0.0000
1470521700,0.5810,0.0000
1470522600,0.4050,0.0000
1470523500,0.3880,0.0000
1470524400,0.3980,0.0000
1470525300,0.3280,0.0000
1470526200,0.2400,0.0000
1470527100,0.1000,0.0000
1470528000,0.0700,0.0000
1470528900,0.0680,0.0000
1470529800,0.0480,0.0000
1470530700,0.0320,0.0000
1470531600,0.0600,0.0000
1470532500,0.0590,0.0000
1470533400,0.0310,0.0000
1470534300,0.0290,0.0000
1470535200,0.0410,0.0000
1470536100,0.0390,0.0000
1470537000,0.0510,0.0000
1470537900,0.0590,0.0000
1470538800,0.0600,0.0000
1470539700,0.0510,0.0000
1470540600,0.0370,0.0000
1470541500,0.0330,0.0000
1470542400,0.0400,0.0000
1470543300,0.0600,0.0100
1470544200,0.0970,0.0120
1470545100,0.1050,0.0390
1470546000,0.0650,0.0610
1470546900,0.0000,0.1040
1470547800,0.0000,0.1540
1470548700,0.0000,0.2130
1470549600,0.0000,0.2620
1470550500,0.0000,0.3110
1470551400,0.0000,0.3520
1470552300,0.0000,0.3950
1470553200,0.0000,0.4400
1470554100,0.0000,0.4830
1470555000,0.0000,0.5220
1470555900,0.0000,0.5600
1470556800,0.0000,0.5830
1470557700,0.0000,0.6190
1470558600,0.0000,0.6430
1470559500,0.0000,0.6630
1470560400,0.0000,0.6990
1470561300,0.0000,0.7110
1470562200,0.0000,0.7290
1470563100,0.0000,0.7420
1470564000,0.0000,0.7600
1470564900,0.0000,0.7740
1470565800,0.0000,0.7770
1470566700,0.0000,0.7790
1470567600,0.0000,0.7840
1470568500,0.0000,0.7870
1470569400,0.0000,0.7800
1470570300,0.0000,0.7700
1470571200,0.0000,0.7720
1470572100,0.0000,0.7600
1470573000,0.0000,0.7570
1470573900,0.0000,0.7410
1470574800,0.0000,0.7300
1470575700,0.0000,0.7070
1470576600,0.0000,0.6910
1470577500,0.0000,0.6670
1470578400,0.0000,0.6370
1470579300,0.0000,0.6080
1470580200,0.0000,0.5700
1470581100,0.0000,0.5370
1470582000,0.0000,0.4980
1470582900,0.0000,0.4580
1470583800,0.0000,0.4100
1470584700,0.0000,0.3650
1470585600,0.0000,0.3200
1470586500,0.0000,0.2670
1470587400,0.0000,0.2270
1470588300,0.0000,0.1780
1470589200,0.0000,0.1280
1470590100,0.0000,0.1000
1470591000,0.0000,0.0680
1470591900,0.0070,0.0390
1470592800,0.1930,0.0170
1470593700,0.1960,0.0100
1470594600,0.1090,0.0000
1470595500,0.0900,0.0000
1470596400,0.0680,0.0000
1470597300,0.0630,0.0000
1470598200,0.0820,0.0000
1470599100,0.1920,0.0000
1470600000,0.1900,0.0000
1470600900,0.1700,0.0000
1470601800,0.1680,0.0000
1470602700,0.1200,0.0000
1470603600,0.1530,0.0000
1470604500,0.1990,0.0000
1470605400,0.2120,0.0000
1470606300,0.2210,0.0000
1470607200,0.2180,0.0000
1470608100,0.1740,0.0000
1470609000,0.1220,0.0000
1470609900,0.1090,0.0000
1470610800,0.0900,0.0000
1470611700,0.0900,0.0000
1470612600,0.0890,0.0000
1470613500,0.0800,0.0000
1470614400,0.0900,0.0000
1470615300,0.1000,0.0000
1470616200,0.0900,0.0000
1470617100,0.0800,0.0000
1470618000,0.0900,0.0000
1470618900,0.0900,0.0000
1470619800,0.0800,0.0000
1470620700,0.1010,0.0000
1470621600,0.1870,0.0000
1470622500,0.0700,0.0000
1470623400,0.0520,0.0000
1470624300,0.0580,0.0000
1470625200,0.0600,0.0000
1470626100,0.0730,0.0000
1470627000,0.0560,0.0000
1470627900,0.0410,0.0000
1470628800,0.0390,0.0000
1470629700,0.0410,0.0110
1470630600,0.0370,0.0100
1470631500,0.0200,0.0320
1470632400,0.0000,0.0630
1470633300,0.0000,0.1020
1470634200,0.0000,0.1530
1470635100,0.0580,0.2210
1470636000,0.0850,0.2630
1470636900,0.0410,0.3120
1470637800,0.0310,0.3640
1470638700,0.0460,0.4010
1470639600,0.0030,0.4440
1470640500,0.0680,0.4790
1470641400,0.0610,0.5210
1470642300,0.0220,0.5410
1470643200,0.0280,0.5830
1470644100,0.0080,0.6100
1470645000,0.0000,0.6330
1470645900,0.0000,0.6630
1470646800,0.0000,0.6790
1470647700,0.0000,0.7000
1470648600,0.0000,0.7230
1470649500,0.0000,0.7400
1470650400,0.0000,0.7400
1470651300,0.0000,0.7600
1470652200,0.0190,0.7600
1470653100,0.0000,0.7690
1470654000,0.0000,0.7740
1470654900,0.0000,0.7870
1470655800,0.0000,0.7600
1470656700,0.0000,0.7620
1470657600,0.0000,0.7690
1470658500,0.0000,0.7690
1470659400,0.0000,0.7500
1470660300,0.0000,0.7290
1470661200,0.0000,0.7180
1470662100,0.0000,0.7010
1470663000,0.0000,0.6770
1470663900,0.0000,0.6490
1470664800,0.0000,0.6180
1470665700,0.0000,0.5880
1470666600,0.0000,0.5600
1470667500,0.0000,0.5170
1470668400,0.0440,0.4690
1470669300,0.0170,0.3880
1470670200,0.0100,0.4080
1470671100,0.0190,0.3560
1470672000,0.0760,0.2990
1470672900,0.1140,0.2580
1470673800,0.1750,0.2080
1470674700,0.4450,0.1770
1470675600,0.4230,0.1270
1470676500,0.0950,0.0910
1470677400,0.2420,0.0640
1470678300,0.1510,0.0330
1470679200,0.2290,0.0200
1470680100,0.2200,0.0170
1470681000,0.2380,0.0000
1470681900,0.3620,0.0000
1470682800,0.4080,0.0000
1470683700,0.3300,0.0000
1470684600,0.3300,0.0000
1470685500,0.3050,0.0000
1470686400,0.4040,0.0000
1470687300,0.7280,0.0000
1470688200,0.6330,0.0000
1470689100,0.5390,0.0000
1470690000,0.5130,0.0000
1470690900,0.2730,0.0000
1470691800,0.2450,0.0000
1470692700,0.2850,0.0000
1470693600,0.2470,0.0000
1470694500,0.3060,0.0000
1470695400,0.2110,0.0000
1470696300,0.1410,0.0000
1470697200,0.1300,0.0000
1470698100,0.1490,0.0000
1470699000,0.1510,0.0000
1470699900,0.1470,0.0000
1470700800,0.1170,0.0000
1470701700,0.0600,0.0000
1470702600,0.0490,0.0000
1470703500,0.0410,0.0000
1470704400,0.0610,0.0000
1470705300,0.0480,0.0000
1470706200,0.0290,0.0000
1470707100,0.0320,0.0000
1470708000,0.0410,0.0000
1470708900,0.0490,0.0000
1470709800,0.0610,0.0000
1470710700,0.0600,0.0000
1470711600,0.0390,0.0000
1470712500,0.0490,0.0000
1470713400,0.0220,0.0000
1470714300,0.0290,0.0000
1470715200,0.0510,0.0000
1470716100,0.0700,0.0000
1470717000,0.0390,0.0000
1470717900,0.0410,0.0020
1470718800,0.0070,0.0200
1470719700,0.0000,0.0310
1470720600,0.0030,0.0390
1470721500,0.0510,0.0390
1470722400,0.0890,0.0190
1470723300,0.0710,0.0200
1470724200,0.1610,0.0210
1470725100,0.0260,0.0860
1470726000,0.0190,0.1090
1470726900,0.0000,0.1820
1470727800,0.0460,0.1260
1470728700,0.3970,0.0680
1470729600,0.4290,0.0610
1470730500,0.1480,0.1190
1470731400,0.0000,0.4360
1470732300,0.0750,0.2050
1470733200,0.1150,0.1920
1470734100,0.1420,0.1130
1470735000,0.1360,0.0750
1470735900,0.1390,0.0620
1470736800,0.1380,0.0700
1470737700,0.1410,0.0800
1470738600,0.4260,0.0900
1470739500,0.5330,0.1010
1470740400,0.3030,0.1120
1470741300,0.1230,0.1700
1470742200,0.0320,0.1380
1470743100,0.2480,0.1650
1470744000,0.0600,0.1370
1470744900,0.1390,0.1700
1470745800,0.0210,0.1200
1470746700,0.0000,0.1700
1470747600,0.2560,0.1370
1470748500,0.2640,0.1010
1470749400,0.3630,0.1000
1470750300,0.8300,0.1390
1470751200,0.5110,0.1230
1470752100,0.3180,0.1620
1470753000,0.2330,0.2200
1470753900,0.2590,0.1780
1470754800,0.1870,0.1390
1470755700,0.3000,0.1210
1470756600,0.8510,0.1070
1470757500,0.3900,0.1100
1470758400,0.3580,0.0870
1470759300,0.4470,0.0410
1470760200,0.5770,0.0630
1470761100,0.4690,0.0560
1470762000,0.1840,0.0510
1470762900,0.1770,0.0390
1470763800,0.1020,0.0600
1470764700,0.1090,0.0540
1470765600,0.1020,0.0440
1470766500,0.1430,0.0000
1470767400,0.1920,0.0000
1470768300,0.6290,0.0000
1470769200,0.1910,0.0000
1470770100,0.2320,0.0000
1470771000,0.2980,0.0000
1470771900,0.2600,0.0000
1470772800,0.3350,0.0000
1470773700,0.3700,0.0000
1470774600,0.2750,0.0000
1470775500,0.3920,0.0000
1470776400,0.7330,0.0000
1470777300,0.6200,0.0000
1470778200,0.5470,0.0000
1470779100,0.4900,0.0000
1470780000,0.3050,0.0000
1470780900,0.2180,0.0000
1470781800,0.3620,0.0000
1470782700,0.2570,0.0000
1470783600,0.1950,0.0000
1470784500,0.1530,0.0000
1470785400,0.0870,0.0000
1470786300,0.0610,0.0000
1470787200,0.0410,0.0000
1470788100,0.0360,0.0000
1470789000,0.0320,0.0000
1470789900,0.0510,0.0000
1470790800,0.0730,0.0000
1470791700,0.0580,0.0000
1470792600,0.0390,0.0000
1470793500,0.0500,0.0000
1470794400,0.0370,0.0000
1470795300,0.0440,0.0000
1470796200,0.0580,0.0000
1470797100,0.0510,0.0000
1470798000,0.0530,0.0000
1470798900,0.0560,0.0000
1470799800,0.0580,0.0000
1470800700,0.1850,0.0000
1470801600,0.3720,0.0000
1470802500,0.2100,0.0000
1470803400,0.1610,0.0110
1470804300,0.1070,0.0100
1470805200,0.0260,0.0200
1470806100,0.0100,0.0120
1470807000,0.0190,0.0290
1470807900,0.0100,0.0510
1470808800,0.0000,0.0600
1470809700,0.0000,0.0490
1470810600,0.0000,0.0510
1470811500,0.0000,0.0730
1470812400,0.0000,0.0680
1470813300,0.0020,0.0480
1470814200,0.0080,0.0630
1470815100,0.0000,0.1350
1470816000,0.0000,0.4610
1470816900,0.0000,0.2420
1470817800,0.0000,0.2470
1470818700,0.0000,0.3070
1470819600,0.0000,0.2930
1470820500,0.0000,0.4160
1470821400,0.0000,0.1760
1470822300,0.0000,0.1100
1470823200,0.0000,0.3440
1470824100,0.0000,0.3310
1470825000,0.0000,0.2730
1470825900,0.0000,0.1250
1470826800,0.0000,0.1210
1470827700,0.0000,0.1290
1470828600,0.0000,0.0600
1470829500,0.0000,0.0930
1470830400,0.0000,0.2250
1470831300,0.0000,0.1750
1470832200,0.0000,0.3940
1470833100,0.0000,0.7300
1470834000,0.0000,0.2180
1470834900,0.0000,0.2960
1470835800,0.0000,0.2290
1470836700,0.0000,0.2550
1470837600,0.0000,0.6790
1470838500,0.0000,0.5370
1470839400,0.0000,0.1890
1470840300,0.0000,0.1410
1470841200,0.0000,0.2170
1470842100,0.0000,0.2580
1470843000,0.0000,0.3500
1470843900,0.0000,0.3320
1470844800,0.0000,0.2280
1470845700,0.0000,0.1340
1470846600,0.0000,0.0900
1470847500,0.0000,0.0900
1470848400,0.0000,0.0910
1470849300,0.0000,0.0790
1470850200,0.0000,0.0550
1470851100,0.0120,0.0190
1470852000,0.0290,0.0120
1470852900,0.0410,0.0000
1470853800,0.0510,0.0000
1470854700,0.0370,0.0000
1470855600,0.0210,0.0000
1470856500,0.0120,0.0000
1470857400,0.0200,0.0000
1470858300,0.0290,0.0000
1470859200,0.0610,0.0000
1470860100,0.0480,0.0000
1470861000,0.0290,0.0000
1470861900,0.0200,0.0000
1470862800,0.0190,0.0000
1470863700,0.0150,0.0000
1470864600,0.0390,0.0000
1470865500,0.0500,0.0000
1470866400,0.0300,0.0000
1470867300,0.0290,0.0000
1470868200,0.0310,0.0000
1470869100,0.0270,0.0000
1470870000,0.0320,0.0000
1470870900,0.0410,0.0000
1470871800,0.0290,0.0000
1470872700,0.0220,0.0000
1470873600,0.0290,0.0000
1470874500,0.0370,0.0000
1470875400,0.0330,0.0000
1470876300,0.0490,0.0000
1470877200,0.0410,0.0000
1470878100,0.0200,0.0000
1470879000,0.0170,0.0000
1470879900,0.0210,0.0000
1470880800,0.0220,0.0000
1470881700,0.0520,0.0000
1470882600,0.0580,0.0000
1470883500,0.0380,0.0000
1470884400,0.0320,0.0000
1470885300,0.0270,0.0000
1470886200,0.0210,0.0000
1470887100,0.0220,0.0000
1470888000,0.0490,0.0000
1470888900,0.0410,0.0030
1470889800,0.0200,0.0090
1470890700,0.0070,0.0300
1470891600,0.0000,0.0700
1470892500,0.0000,0.0850
1470893400,0.0000,0.1500
1470894300,0.0000,0.1820
1470895200,0.0000,0.2530
1470896100,0.0000,0.3040
1470897000,0.0000,0.3640
1470897900,0.0000,0.4000
1470898800,0.0000,0.3720
1470899700,0.0000,0.4540
1470900600,0.0000,0.3100
1470901500,0.0000,0.4580
1470902400,0.0000,0.6950
1470903300,0.0000,0.7170
1470904200,0.0000,0.5280
1470905100,0.0000,0.4770
1470906000,0.0000,0.7590
1470906900,0.0000,0.7400
1470907800,0.0000,0.4490
1470908700,0.0000,0.6680
1470909600,0.0000,0.3220
1470910500,0.0000,0.7120
1470911400,0.0000,0.7910
1470912300,0.0000,0.6900
1470913200,0.0000,0.8490
1470914100,0.0000,0.8810
1470915000,0.0000,0.8600
1470915900,0.0000,0.8300
1470916800,0.0000,0.7980
1470917700,0.0000,0.5540
1470918600,0.0000,0.8320
1470919500,0.0000,0.7740
1470920400,0.0000,0.7670
1470921300,0.0000,0.7470
1470922200,0.0000,0.7000
1470923100,0.0000,0.6770
1470924000,0.0000,0.6410
1470924900,0.0000,0.5970
1470925800,0.0000,0.5700
1470926700,0.0000,0.5680
1470927600,0.0000,0.4970
1470928500,0.0000,0.4250
1470929400,0.0000,0.3210
1470930300,0.0000,0.3050
1470931200,0.0000,0.2870
1470932100,0.0000,0.2370
1470933000,0.0000,0.2310
1470933900,0.0000,0.1870
1470934800,0.0000,0.1620
1470935700,0.0000,0.1680
1470936600,0.0000,0.1070
1470937500,0.0000,0.0870
1470938400,0.0000,0.0410
1470939300,0.0340,0.0170
1470940200,0.0480,0.0000
1470941100,0.0200,0.0000
1470942000,0.0310,0.0000
1470942900,0.0300,0.0000
1470943800,0.0290,0.0000
1470944700,0.0510,0.0000
1470945600,0.0500,0.0000
1470946500,0.0370,0.0000
1470947400,0.0220,0.0000
1470948300,0.0290,0.0000
1470949200,0.0320,0.0000
1470950100,0.0410,0.0000
1470951000,0.0580,0.0000
1470951900,0.0610,0.0000
1470952800,0.0270,0.0000
1470953700,0.0230,0.0000
1470954600,0.0270,0.0000
1470955500,0.0220,0.0000
1470956400,0.0510,0.0000
1470957300,0.0610,0.0000
1470958200,0.0390,0.0000
1470959100,0.0410,0.0000
1470960000,0.0290,0.0000
1470960900,0.0290,0.0000
1470961800,0.0410,0.0000
1470962700,0.0470,0.0000
1470963600,0.0410,0.0000
1470964500,0.0310,0.0000
1470965400,0.0410,0.0000
1470966300,0.0370,0.0000
1470967200,0.0320,0.0000
1470968100,0.0600,0.0000
1470969000,0.0410,0.0000
1470969900,0.0300,0.0000
1470970800,0.0410,0.0000
1470971700,0.0390,0.0000
1470972600,0.0390,0.0000
1470973500,0.0510,0.0000
1470974400,0.0600,0.0000
1470975300,0.0370,0.0000
1470976200,0.0240,0.0000
1470977100,0.0270,0.0000
1470978000,0.0120,0.0100
1470978900,0.0270,0.0100
1470979800,0.0330,0.0240
1470980700,0.0370,0.0190
1470981600,0.0100,0.0270
1470982500,0.0000,0.0220
1470983400,0.0000,0.0530
1470984300,0.0000,0.1000
1470985200,0.0000,0.1310
1470986100,0.0000,0.0990
1470987000,0.0000,0.1250
1470987900,0.0000,0.2420
1470988800,0.0000,0.3400
1470989700,0.0000,0.2310
1470990600,0.0000,0.2550
1470991500,0.0000,0.3270
1470992400,0.0000,0.2910
1470993300,0.0000,0.2820
1470994200,0.0000,0.2980
1470995100,0.0000,0.2770
1470996000,0.0000,0.3180
1470996900,0.0000,0.2420
1470997800,0.0000,0.2630
1470998700,0.0000,0.3590
1470999600,0.0000,0.3330
1471000500,0.0000,0.4830
1471001400,0.0000,0.5660
1471002300,0.0000,0.5290
1471003200,0.0000,0.5770
1471004100,0.0000,0.6730
1471005000,0.0000,0.6970
1471005900,0.0000,0.5400
1471006800,0.0000,0.6170
1471007700,0.0000,0.6530
1471008600,0.0000,0.5930
1471009500,0.0000,0.4340
1471010400,0.0000,0.3880
1471011300,0.0000,0.3590
1471012200,0.0000,0.3590
1471013100,0.0000,0.3420
1471014000,0.0000,0.5100
1471014900,0.0000,0.3840
1471015800,0.0000,0.4630
1471016700,0.0000,0.3720
1471017600,0.0000,0.3390
1471018500,0.0000,0.2570
1471019400,0.0090,0.2270
1471020300,0.0000,0.1670
1471021200,0.0000,0.1180
1471022100,0.0000,0.0900
1471023000,0.0000,0.0780
1471023900,0.0120,0.0270
1471024800,0.0320,0.0120
1471025700,0.0600,0.0090
1471026600,0.0490,0.0000
1471027500,0.0390,0.0000
1471028400,0.0220,0.0000
1471029300,0.0270,0.0000
1471030200,0.0240,0.0000
1471031100,0.0410,0.0000
1471032000,0.0610,0.0000
1471032900,0.0460,0.0000
1471033800,0.0310,0.0000
1471034700,0.0370,0.0000
1471035600,0.0310,0.0000
1471036500,0.0320,0.0000
1471037400,0.0510,0.0000
1471038300,0.0360,0.0000
1471039200,0.0320,0.0000
1471040100,0.0410,0.0000
1471041000,0.0370,0.0000
1471041900,0.0330,0.0000
1471042800,0.0570,0.0000
1471043700,0.0430,0.0000
1471044600,0.0290,0.0000
1471045500,0.0290,0.0000
1471046400,0.0320,0.0000
1471047300,0.0390,0.0000
1471048200,0.0510,0.0000
1471049100,0.0600,0.0000
1471050000,0.0370,0.0000
1471050900,0.0220,0.0000
1471051800,0.0290,0.0000
1471052700,0.0220,0.0000
1471053600,0.0410,0.0000
1471054500,0.0680,0.0000
1471055400,0.0510,0.0000
1471056300,0.0360,0.0000
1471057200,0.0440,0.0000
1471058100,0.0290,0.0000
1471059000,0.0310,0.0000
1471059900,0.0490,0.0000
1471060800,0.0510,0.0000
1471061700,0.0370,0.0100
1471062600,0.0240,0.0020
1471063500,0.0170,0.0270
1471064400,0.0000,0.0460
1471065300,0.0000,0.0900
1471066200,0.0000,0.1340
1471067100,0.0000,0.2080
1471068000,0.0000,0.1270
1471068900,0.0000,0.1330
1471069800,0.0000,0.1720
1471070700,0.0000,0.3310
1471071600,0.0000,0.4290
1471072500,0.0000,0.4130
1471073400,0.0000,0.5250
1471074300,0.0000,0.5390
1471075200,0.0000,0.5830
1471076100,0.0000,0.6010
1471077000,0.0000,0.6320
1471077900,0.0000,0.6520
1471078800,0.0000,0.6800
1471079700,0.0000,0.7010
1471080600,0.0000,0.7190
1471081500,0.0000,0.7330
1471082400,0.0000,0.7400
1471083300,0.0000,0.7500
1471084200,0.0000,0.7700
1471085100,0.0000,0.7690
1471086000,0.0000,0.7710
1471086900,0.0000,0.7700
1471087800,0.0000,0.7700
1471088700,0.0000,0.7600
1471089600,0.0000,0.7500
1471090500,0.0000,0.7500
1471091400,0.0000,0.7400
1471092300,0.0000,0.7270
1471093200,0.0000,0.7000
1471094100,0.0000,0.6870
1471095000,0.0000,0.6580
1471095900,0.0000,0.6300
1471096800,0.0000,0.5400
1471097700,0.0000,0.5980
1471098600,0.0000,0.5570
1471099500,0.0000,0.5210
1471100400,0.0000,0.4760
1471101300,0.0000,0.4390
1471102200,0.0000,0.3790
1471103100,0.0000,0.3350
1471104000,0.0000,0.2880
1471104900,0.0000,0.2380
1471105800,0.0000,0.1890
1471106700,0.0000,0.1480
1471107600,0.0000,0.1070
1471108500,0.0000,0.0780
1471109400,0.0000,0.0480
1471110300,0.0120,0.0200
1471111200,0.0290,0.0090
1471112100,0.0510,0.0100
1471113000,0.0390,0.0000
1471113900,0.0410,0.0000
1471114800,0.0390,0.0000
1471115700,0.0310,0.0000
1471116600,0.0390,0.0000
1471117500,0.0510,0.0000
1471118400,0.0470,0.0000
1471119300,0.0230,0.0000
1471120200,0.0270,0.0000
1471121100,0.0320,0.0000
1471122000,0.0410,0.0000
1471122900,0.0490,0.0000
1471123800,0.0600,0.0000
1471124700,0.0390,0.0000
1471125600,0.0220,0.0000
1471126500,0.0270,0.0000
1471127400,0.0220,0.0000
1471128300,0.0310,0.0000
1471129200,0.0700,0.0000
1471130100,0.0490,0.0000
1471131000,0.0410,0.0000
1471131900,0.0300,0.0000
1471132800,0.0260,0.0000
1471133700,0.0320,0.0000
1471134600,0.0410,0.0000
