,number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_pruned,user_attrs_training_time,state
96,96,0.30774481419872257,2025-02-01 01:32:20.394431,2025-02-01 01:41:19.268359,0 days 00:08:58.873928,0.8589964833480771,0.0006356141335205576,0.02901586128400932,5,1.5456359330929506,5.705709051104148e-06,0.0020640838617827914,0.9319413535027318,,534.6934947967529,COMPLETE
97,97,0.30875661645054203,2025-02-01 01:41:19.268796,2025-02-01 01:51:34.012804,0 days 00:10:14.744008,0.8783224793325465,1.681604454787808e-05,0.03706764628964211,3,0.35849479837968373,6.295609501531494e-07,0.0018254846396605344,0.9606054165777027,,609.9971673488617,COMPLETE
98,98,0.30737272384312436,2025-02-01 01:51:34.013235,2025-02-01 02:02:36.635602,0 days 00:11:02.622367,0.8336436232691734,5.005907112717156e-07,0.023392819032218876,5,0.22934461412705776,5.146823297673143e-08,0.00043161001950304964,0.9641850452874609,,657.572747707367,COMPLETE
99,99,0.31895416173571495,2025-02-01 02:02:36.636004,2025-02-01 02:24:31.355079,0 days 00:21:54.719075,0.876996180575561,0.0004032992904531227,0.010141578781531792,7,3.188235706699927,6.011222754409584e-08,0.8657823348274951,0.9903388772400561,,1305.5016260147095,COMPLETE
100,100,0.31913523106554553,2025-02-01 02:24:31.355642,2025-02-01 02:38:00.312688,0 days 00:13:28.957046,0.9038771034629601,5.9009190927467755e-05,0.009254057164634207,4,7.71170770627566,1.309126427705457e-07,0.2396246303044573,0.875540285629821,,803.7672839164734,COMPLETE
101,101,0.3245583431820256,2025-02-01 02:38:00.313133,2025-02-01 02:42:19.484712,0 days 00:04:19.171579,0.9249037380325549,4.700879573831514e-08,0.06737709288892701,7,1.0687830837416736,1.547650832884721e-08,0.002934410464657437,0.8379236472157617,,257.56737637519836,COMPLETE
102,102,0.30925113644238666,2025-02-01 02:42:19.485116,2025-02-01 02:45:47.314096,0 days 00:03:27.828980,0.8323527793360348,3.909650245795966e-06,0.09721518146947249,4,0.23423486737570784,1.9831769600701438e-07,3.375699262276918e-06,0.9398599183966276,,206.32217121124268,COMPLETE
103,103,0.3081704325766228,2025-02-01 02:45:47.314516,2025-02-01 02:55:52.210310,0 days 00:10:04.895794,0.6078516718747942,1.173395059224738e-07,0.050177296628903766,3,0.01735617290851316,6.192133917760982e-07,8.527354257175202e-08,0.8927611658579951,,600.6292231082916,COMPLETE
104,104,0.31411767922437733,2025-02-01 02:55:52.210712,2025-02-01 03:02:42.936984,0 days 00:06:50.726272,0.8402625999138599,3.270416403557908e-08,0.037476346055290675,6,0.1295826067380801,8.097541812235265e-08,0.0005878344906324696,0.9584283792242095,,407.45133781433105,COMPLETE
105,105,0.3453173300712818,2025-02-01 03:02:42.937470,2025-02-01 03:16:49.602690,0 days 00:14:06.665220,0.6755446234487681,2.630801942004665e-06,0.005559978356820718,4,0.04108331985971647,0.0002621349640086702,2.9303215316825362e-08,0.8441645091174571,,841.8037993907928,COMPLETE
106,106,0.4247002821025762,2025-02-01 03:16:49.603128,2025-02-01 03:34:05.633887,0 days 00:17:16.030759,0.7503029990836209,3.0255311321524414e-08,0.0027530158363674845,5,0.2325146849459284,9.878200577246357e-07,0.07065671815017606,0.8204318370949941,,1030.6411001682281,COMPLETE
107,107,0.3220183664358338,2025-02-01 03:34:05.634300,2025-02-01 03:40:04.834406,0 days 00:05:59.200106,0.8289843392496754,6.803080760748953e-05,0.04209267816089994,7,0.03976134834877227,3.899647060067865e-08,3.988019347757719e-06,0.9014756897578747,,356.41723561286926,COMPLETE
108,108,0.35280300948522636,2025-02-01 03:40:04.834837,2025-02-01 03:54:16.540629,0 days 00:14:11.705792,0.7801729320580657,0.000638026218897777,0.005114864315155863,4,0.10067840326546483,0.018241593335193474,0.007038985892825861,0.9335826708837061,,846.9568700790405,COMPLETE
109,109,0.30633543840661087,2025-02-01 03:54:16.541080,2025-02-01 04:04:20.593271,0 days 00:10:04.052191,0.886351457675322,0.004534324217186041,0.06546088819488909,3,4.000711024265908,6.16315943635879e-05,0.9738860148644121,0.9916747518050908,,599.0981237888336,COMPLETE
110,110,0.306917389148253,2025-02-01 04:04:20.593690,2025-02-01 04:16:24.465979,0 days 00:12:03.872289,0.7794176305548852,0.8086087781187395,0.02387881619635346,4,0.6588315725947522,0.00010359039821722897,0.14749267301403696,0.8614845204088429,,718.8936066627502,COMPLETE
111,111,0.3158537938623221,2025-02-01 04:16:24.466427,2025-02-01 04:21:29.825724,0 days 00:05:05.359297,0.8553626470370413,0.5930090621272441,0.05342711437928066,6,0.6412432776093577,0.00011922187912739874,0.03412376800178274,0.8029346893045015,,303.29263496398926,COMPLETE
112,112,0.33989198842005264,2025-02-01 04:21:29.826125,2025-02-01 04:32:46.119955,0 days 00:11:16.293830,0.9652811446382505,0.0001212073900437496,0.008665749770670866,3,1.284282285211534,0.006436338962845732,0.04713169927104922,0.9470066254288301,,672.7784652709961,COMPLETE
113,113,0.3146727347523674,2025-02-01 04:32:46.120404,2025-02-01 04:43:17.202578,0 days 00:10:31.082174,0.7433081842790641,0.022434438706367712,0.02106611128148571,3,1.3021813736889634,2.5319287443511928e-05,0.06980292880046766,0.9242359899829357,,626.5210762023926,COMPLETE
114,114,0.30922573459650354,2025-02-01 04:43:17.203016,2025-02-01 04:46:59.455450,0 days 00:03:42.252434,0.8800154431428098,0.08456807734080209,0.08891296220082552,4,8.469126860180866,9.296818122205786e-05,0.21156940803847354,0.7993659596330817,,220.08091115951538,COMPLETE
115,115,0.3086236932753465,2025-02-01 04:46:59.455895,2025-02-01 04:50:42.804142,0 days 00:03:43.348247,0.9033412110940581,0.2655850964630949,0.08898049951880672,4,2.2115978467901014,3.826488682090418e-05,0.03139037079067697,0.9636750941794165,,221.1679883003235,COMPLETE
116,116,0.3070136731502643,2025-02-01 04:50:42.804588,2025-02-01 05:02:23.843817,0 days 00:11:41.039229,0.5577714410008946,1.509504756447108e-06,0.02297051221692944,5,5.475222206639335,1.4114287496164551e-08,3.449348063731544e-08,0.9323330988207013,,695.6446106433868,COMPLETE
117,117,0.308455414733728,2025-02-01 05:02:23.844218,2025-02-01 05:06:42.360696,0 days 00:04:18.516478,0.5233804910304003,2.9468754944474487e-07,0.08432024828010486,4,2.373624592002942,2.328296300935401e-08,3.744941145323393e-07,0.976654856843569,,256.0527729988098,COMPLETE
118,118,0.3125606839378687,2025-02-01 05:06:42.361181,2025-02-01 05:17:29.669076,0 days 00:10:47.307895,0.6643533716677327,6.95985611228055e-07,0.0231317130488575,6,0.6114344310545138,2.0276391806477663e-08,1.8163931176333847e-08,0.9130430154969732,,642.4359164237976,COMPLETE
119,119,0.3563891981717771,2025-02-01 05:17:29.669566,2025-02-01 05:31:40.658162,0 days 00:14:10.988596,0.6991850085562277,0.36712381199126176,0.00495153050132591,4,0.33495093550971816,2.5441074973375845e-05,0.13420105903883447,0.7469294331519364,,846.8059825897217,COMPLETE
120,120,0.3116443078023819,2025-02-01 05:31:40.658629,2025-02-01 05:47:32.136291,0 days 00:15:51.477662,0.5442048334602011,8.13557604921668e-05,0.009293653551682778,5,0.6123819157349587,3.111839858118007e-08,2.1176356750114962e-08,0.9543933808907812,,945.641800403595,COMPLETE
121,121,0.34145115683926686,2025-02-01 05:47:32.136716,2025-02-01 06:01:35.207768,0 days 00:14:03.071052,0.723635663557642,2.0019375176383792e-07,0.0058334209515614795,4,7.980916440724608,4.55450398942163e-06,1.0920513379283207e-07,0.833520389261997,,838.7923150062561,COMPLETE
122,122,0.30805374449434414,2025-02-01 06:01:35.208165,2025-02-01 06:09:19.701260,0 days 00:07:44.493095,0.8830874520524109,1.5950336947286185e-05,0.03710415645560164,5,3.849078155026348,2.2381298449638556e-08,0.006249883902113471,0.974270230714092,,460.71056962013245,COMPLETE
123,123,0.3078727248653173,2025-02-01 06:09:19.701720,2025-02-01 06:19:32.763266,0 days 00:10:13.061546,0.9320581612026415,0.0013871299806642102,0.04170029393409314,3,5.219840143943589,0.002210995456701556,0.38389276453649396,0.9776302772467332,,608.2826697826385,COMPLETE
124,124,0.3072506513244667,2025-02-01 06:19:32.763713,2025-02-01 06:31:46.623709,0 days 00:12:13.859996,0.7128499508793475,0.22818455724926565,0.02057733666969454,4,6.452619486545156,0.005930993490121911,0.00493229283648284,0.7609935996112717,,728.1055560112,COMPLETE
125,125,0.3203597456882038,2025-02-01 06:31:46.624148,2025-02-01 06:48:20.190036,0 days 00:16:33.565888,0.6464039011584907,0.05989833618963235,0.006736439245535314,5,8.88279948059429,0.0008049254217744025,0.003103733000995793,0.6973805811206841,,987.4582026004791,COMPLETE
126,126,0.39556109630054265,2025-02-01 06:48:20.190471,2025-02-01 07:00:01.358752,0 days 00:11:41.168281,0.6639879444649046,1.5501989682280849e-06,0.004625348745032544,3,0.04443839390221612,2.081941696551519e-06,7.819235687956492e-07,0.9740898267512131,,697.4647481441498,COMPLETE
127,127,0.32420751822434296,2025-02-01 07:00:01.359216,2025-02-01 07:03:27.595329,0 days 00:03:26.236113,0.574345119687328,0.00013877989200337075,0.08293031812972361,7,3.2372344506068136,6.015719413086064e-08,3.808174739744863e-08,0.8125447292974185,,204.34918236732483,COMPLETE
