,number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_pruned,user_attrs_training_time,state
95,95,0.24502511525133377,2025-01-30 18:43:33.298968,2025-01-30 19:04:06.263440,0 days 00:20:32.964472,0.7326753125860173,1.3756497755387976e-08,0.006250461735263202,10,0.02042808987390027,2.8797846576650225e-05,0.006002103680349074,0.9246303918518615,,1230.9710230827332,COMPLETE
96,96,0.2369123868431204,2025-01-30 19:04:06.264319,2025-01-30 19:19:45.732506,0 days 00:15:39.468187,0.7014425230639644,2.2375695735125748e-07,0.03266868676117215,10,0.06572569318030723,0.00013553802141545937,0.0004579446048753325,0.8270411681055576,,937.7882978916168,COMPLETE
97,97,0.24853892454131823,2025-01-30 19:19:45.733028,2025-01-30 19:28:52.463125,0 days 00:09:06.730097,0.7617479389589025,6.097958826690708e-08,0.00854890264442955,8,0.26923229371212554,0.0001547941292040039,0.352538997670365,0.9987554883222052,,545.7136569023132,COMPLETE
98,98,0.24276045004153457,2025-01-30 19:28:52.467091,2025-01-30 19:39:19.302898,0 days 00:10:26.835807,0.6693362119467036,6.349803790595298e-07,0.07401215231523975,9,0.4593502523382782,0.001140894323609528,0.0008206279602437495,0.7840512614544755,,625.559467792511,COMPLETE
99,99,0.23759407840198435,2025-01-30 19:39:19.303860,2025-01-30 19:55:20.452687,0 days 00:16:01.148827,0.8253100299924273,6.965958694411835e-08,0.04956715423069314,10,0.3048724862974372,0.0011343090786735761,0.0042048134683254365,0.9284243466858427,,959.4680683612823,COMPLETE
100,100,0.23969037634529186,2025-01-30 19:55:20.453265,2025-01-30 20:14:07.181528,0 days 00:18:46.728263,0.7271744492344145,3.771408524906664e-08,0.009813537478314557,10,0.4276772855546658,6.395649711330475e-05,0.0004755733483868301,0.8690362973697663,,1125.370332479477,COMPLETE
101,101,0.24293665647855653,2025-01-30 20:14:07.182051,2025-01-30 20:25:08.040223,0 days 00:11:00.858172,0.8591584179832489,7.907130333739908e-07,0.08246384655618355,9,0.6583354389173732,0.0007518169759673292,0.056136704816100017,0.8619860614089572,,659.6341123580933,COMPLETE
102,102,0.2407241363336853,2025-01-30 20:25:08.041292,2025-01-30 20:36:49.337782,0 days 00:11:41.296490,0.8608310705040654,6.340721972488563e-08,0.018063739893130357,9,0.7784208356650243,0.11385159432647231,0.005439670520973124,0.9743313495737289,,700.074597120285,COMPLETE
103,103,0.2367954739620229,2025-01-30 20:36:49.338971,2025-01-30 20:52:23.936843,0 days 00:15:34.597872,0.7106926859983658,4.955430107555109e-08,0.033234600658161965,10,0.026923087274735573,0.000218699973537831,0.0021907741743408646,0.9730827571220352,,932.9323494434357,COMPLETE
104,104,0.24064342969476646,2025-01-30 20:52:23.937388,2025-01-30 21:02:49.822273,0 days 00:10:25.884885,0.6432246090704274,8.37286987859198e-06,0.05802021608747635,9,0.018981033191462417,7.772328454222058e-05,0.00029299384114342755,0.8485138861037231,,624.5977075099945,COMPLETE
105,105,0.2395446559633109,2025-01-30 21:02:49.823301,2025-01-30 21:18:25.675160,0 days 00:15:35.851859,0.7656744938735721,3.27938543410857e-08,0.05258356614686253,10,0.049378582512555745,0.0019069838262954434,0.0011799787347397167,0.7589150199828353,,934.2016735076904,COMPLETE
106,106,0.7458638656551596,2025-01-30 21:18:25.675738,2025-01-30 21:28:02.877098,0 days 00:09:37.201360,0.6017188574135154,0.0012894481683531497,0.00038519278862923057,8,1.1349498254683141,1.4266504397083766e-05,0.14913184582625533,0.605463740542051,,576.3366332054138,COMPLETE
107,107,0.23849055656545262,2025-01-30 21:28:02.880860,2025-01-30 21:42:51.429654,0 days 00:14:48.548794,0.7452503004330591,5.0593596552686285e-08,0.05460434876550326,10,0.014220847476322995,2.2369628361754484e-07,0.8214707607575878,0.9864949411924389,,886.9644465446472,COMPLETE
108,108,0.23971492825022764,2025-01-30 21:42:51.430251,2025-01-30 21:58:02.310752,0 days 00:15:10.880501,0.6580485546154684,2.9937324399674815e-08,0.0633771722049562,10,0.01945172256849087,1.656538579763127e-05,4.122921971670337e-06,0.8364137314807772,,909.1270208358765,COMPLETE
109,109,0.24320110195367897,2025-01-30 21:58:02.311346,2025-01-30 22:17:37.027139,0 days 00:19:34.715793,0.6693343118434092,1.1196866185510368e-08,0.006879649451441153,10,0.00527317416204082,0.007908248145945271,1.442915040431497e-05,0.945820339413662,,1173.3135271072388,COMPLETE
110,110,0.24344595759050355,2025-01-30 22:17:37.027668,2025-01-30 22:25:02.184440,0 days 00:07:25.156772,0.7500858409243555,8.864430711802509e-08,0.07000695439714384,8,0.03626224375112362,0.00026727974823682416,0.03241131958594919,0.8632811802810577,,444.30812072753906,COMPLETE
111,111,0.237159117265232,2025-01-30 22:25:02.187871,2025-01-30 22:37:16.298213,0 days 00:12:14.110342,0.7161348733760168,1.1390579137802866e-08,0.0300602759263119,10,9.832281507304328,1.640507802077804e-05,0.03341603922488322,0.915086829082309,,732.8228447437286,COMPLETE
112,112,0.2414822590996277,2025-01-30 22:37:16.299474,2025-01-30 22:55:59.682328,0 days 00:18:43.382854,0.7711404623224452,3.0499606040446844e-08,0.008393352698047573,10,2.3908801599662604,9.752850093577292e-06,0.1340504846966857,0.9889907116019854,,1121.6273880004883,COMPLETE
113,113,0.23861690115612713,2025-01-30 22:55:59.682846,2025-01-30 23:11:51.457359,0 days 00:15:51.774513,0.792475012251506,1.1155419514873135e-07,0.05716409333953451,10,0.08841026346797654,0.000558967645302813,0.0003741985259215339,0.9249713006563242,,950.1080322265625,COMPLETE
114,114,0.23708592459003985,2025-01-30 23:11:51.457925,2025-01-30 23:26:01.421482,0 days 00:14:09.963557,0.6737217006950903,1.291734449868994e-08,0.01897468899813678,10,3.6683614604899732,1.1531369912263227e-05,0.0022733866194021538,0.9292501750767219,,848.4416613578796,COMPLETE
115,115,0.23925054780668434,2025-01-30 23:26:01.422057,2025-01-30 23:37:35.160042,0 days 00:11:33.737985,0.6260183530924374,2.429759002578633e-08,0.0727449312565056,10,8.762913699847513,5.3406683468673364e-05,0.004130476231308481,0.9821987450630345,,692.4216418266296,COMPLETE
116,116,0.24159803066021204,2025-01-30 23:37:35.161108,2025-01-30 23:47:32.854490,0 days 00:09:57.693382,0.6191751309787175,2.044446728240086e-07,0.013304493080878296,9,9.00234255451386,1.8254334467461423e-07,0.06555890378289479,0.9032243114597506,,596.5377831459045,COMPLETE
117,117,0.23893198857627249,2025-01-30 23:47:32.855709,2025-01-31 00:05:35.105647,0 days 00:18:02.249938,0.6746569000131255,9.867791595855435e-08,0.01083554234616795,10,0.9644072514012332,0.0004525325156619499,0.005284648499616155,0.9870818897775067,,1080.3559300899506,COMPLETE
118,118,0.23763013905806965,2025-01-31 00:05:35.106170,2025-01-31 00:20:30.538245,0 days 00:14:55.432075,0.7167052787162983,1.0966757482471563e-08,0.026249570632661923,10,0.8721347162149865,9.089059412509534e-08,0.6832017478852079,0.8139383333887975,,894.2540383338928,COMPLETE
119,119,0.23738557878453512,2025-01-31 00:20:30.538782,2025-01-31 00:36:26.866805,0 days 00:15:56.328023,0.538499156690716,1.2564819355500504e-08,0.013779440700245811,10,0.37267272391636924,2.71346609284846e-05,0.0014122907428269975,0.8853367985553404,,954.5411133766174,COMPLETE
120,120,0.25207418858730274,2025-01-31 00:36:26.867323,2025-01-31 00:54:33.049492,0 days 00:18:06.182169,0.5223126176824348,2.7146355700592195e-08,0.004686822940365894,10,3.9972724614583046,0.0007236490028161152,0.004999086097023502,0.9348523214859944,,1084.345965385437,COMPLETE
121,121,0.27998277770260754,2025-01-31 00:54:33.050029,2025-01-31 00:57:23.946161,0 days 00:02:50.896132,0.948073026094737,3.978117308494338e-05,0.007363646310814818,3,0.011910079011029692,1.518723942066298e-07,0.2335383312262476,0.8417759684089267,,170.36623334884644,COMPLETE
122,122,0.24866585687843012,2025-01-31 00:57:23.946913,2025-01-31 01:10:00.022867,0 days 00:12:36.075954,0.5054278501164834,1.0509232136609035e-08,0.006074325850501096,9,0.2624251009772482,0.00011639271597046716,8.089739932812903e-05,0.8146585768798853,,754.6900060176849,COMPLETE
123,123,0.23654641467245016,2025-01-31 01:10:00.023918,2025-01-31 01:25:37.765960,0 days 00:15:37.742042,0.5600948633106897,4.108988707338231e-07,0.01786969458701066,10,0.46005963694081875,4.822241811388512e-06,7.030098798410513e-05,0.9956371041418616,,935.9513206481934,COMPLETE
124,124,0.2482128684235109,2025-01-31 01:25:37.766496,2025-01-31 01:34:13.777764,0 days 00:08:36.011268,0.5236170175076988,7.99365613571503e-08,0.008237148819595308,8,0.6507906876550077,5.293179218888646e-07,0.010951250595244964,0.9307002756472903,,514.9725885391235,COMPLETE
125,125,0.23632048847937737,2025-01-31 01:34:13.781588,2025-01-31 01:50:09.797134,0 days 00:15:56.015546,0.5870953405135526,2.557795210231751e-07,0.02330731003923647,10,0.1339932395249145,2.280287159994746e-06,2.3168826257071273e-05,0.9459007598727032,,954.2271053791046,COMPLETE
126,126,0.27347862827761527,2025-01-31 01:50:09.797656,2025-01-31 02:08:59.749466,0 days 00:18:49.951810,0.5506643443757248,1.1987619413346915e-06,0.0033323302855164487,10,3.2040870825576198,4.3457607434143254e-07,6.769422977339526e-06,0.9222671453190677,,1127.9868955612183,COMPLETE
127,127,0.23748480553457652,2025-01-31 02:08:59.750300,2025-01-31 02:21:53.710709,0 days 00:12:53.960409,0.7817388137251846,1.2764792583657087e-07,0.044370197265163634,10,6.877919254488065,5.9036682909965246e-05,0.14859181951101538,0.926912981637772,,772.871068239212,COMPLETE
